original_image_path,frame,district,severity,max_dbz,rain_pixels,rain_level,rain_level_data
cropped_districts_by_frame/central/20260508_180005\frame_001\บางแค.png,1,บางแค,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260508_220024\frame_007\คลองสาน.png,7,คลองสาน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260505_030024\frame_003\คันนายาว.png,3,คันนายาว,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260504_220025\frame_008\ป้อมปราบศัตรูพ่าย.png,8,ป้อมปราบศัตรูพ่าย,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_180022\frame_007\บางขุนเทียน.png,7,บางขุนเทียน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260218_093052\frame_006\ห้วยขวาง.png,6,ห้วยขวาง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260505_050001\frame_010\พระนคร.png,10,พระนคร,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260312_080000\frame_004\คลองเตย.png,4,คลองเตย,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260504_190024\frame_004\ป้อมปราบศัตรูพ่าย.png,4,ป้อมปราบศัตรูพ่าย,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260520_090023\frame_001\ตลิ่งชัน.png,1,ตลิ่งชัน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260514_000023\frame_003\หนองแขม.png,3,หนองแขม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260505_000001\frame_004\บางขุนเทียน.png,4,บางขุนเทียน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260317_140002\frame_001\ปทุมวัน.png,1,ปทุมวัน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260508_220002\frame_007\จอมทอง.png,7,จอมทอง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260507_180025\frame_009\บางแค.png,9,บางแค,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260523_120002\frame_002\ประเวศ.png,2,ประเวศ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260513_230023\frame_002\บางรัก.png,2,บางรัก,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260227_010001\frame_005\สายไหม.png,5,สายไหม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260312_070000\frame_010\คลองเตย.png,10,คลองเตย,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260501_020027\frame_006\บางขุนเทียน.png,6,บางขุนเทียน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260227_160023\frame_006\สะพานสูง.png,6,สะพานสูง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260517_200025\frame_010\ทุ่งครุ.png,10,ทุ่งครุ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260314_000000\frame_007\บางรัก.png,7,บางรัก,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260523_120002\frame_003\คลองสามวา.png,3,คลองสามวา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260227_160023\frame_008\หนองแขม.png,8,หนองแขม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260524_070000\frame_011\สะพานสูง.png,11,สะพานสูง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260222_220005\frame_011\บางเขน.png,11,บางเขน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260523_020000\frame_002\บางรัก.png,2,บางรัก,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260505_020000\frame_005\ป้อมปราบศัตรูพ่าย.png,5,ป้อมปราบศัตรูพ่าย,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260523_030002\frame_001\บางรัก.png,1,บางรัก,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260520_170023\frame_008\มีนบุรี.png,8,มีนบุรี,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260508_180027\frame_005\หนองแขม.png,5,หนองแขม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260314_000024\frame_000\ประเวศ.png,0,ประเวศ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260510_040027\frame_001\บางบอน.png,1,บางบอน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260514_020006\frame_000\สัมพันธวงศ์.png,0,สัมพันธวงศ์,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260227_160023\frame_009\ยานนาวา.png,9,ยานนาวา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260523_100002\frame_009\หนองแขม.png,9,หนองแขม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260504_190001\frame_002\พระโขนง.png,2,พระโขนง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260520_180026\frame_005\บางเขน.png,5,บางเขน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260525_000000\frame_010\ประเวศ.png,10,ประเวศ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260514_010023\frame_009\พระนคร.png,9,พระนคร,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260508_190023\frame_002\ทวีวัฒนา.png,2,ทวีวัฒนา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260227_010001\frame_007\ตลิ่งชัน.png,7,ตลิ่งชัน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260505_000001\frame_009\จตุจักร.png,9,จตุจักร,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260523_120002\frame_009\คลองเตย.png,9,คลองเตย,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260523_030002\frame_000\สัมพันธวงศ์.png,0,สัมพันธวงศ์,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260227_000001\frame_002\หนองจอก.png,2,หนองจอก,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260520_230003\frame_006\พญาไท.png,6,พญาไท,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260314_010024\frame_007\บางซื่อ.png,7,บางซื่อ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260502_080024\frame_011\สายไหม.png,11,สายไหม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260226_220000\frame_001\บางนา.png,1,บางนา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260524_070000\frame_006\ธนบุรี.png,6,ธนบุรี,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260508_180005\frame_005\ดุสิต.png,5,ดุสิต,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260218_093052\frame_005\ทุ่งครุ.png,5,ทุ่งครุ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260519_210001\frame_011\ยานนาวา.png,11,ยานนาวา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260505_020023\frame_011\สะพานสูง.png,11,สะพานสูง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260227_160023\frame_008\คลองเตย.png,8,คลองเตย,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_210023\frame_002\บึงกุ่ม.png,2,บึงกุ่ม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260314_010024\frame_003\ราษฎร์บูรณะ.png,3,ราษฎร์บูรณะ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260510_040027\frame_008\หนองจอก.png,8,หนองจอก,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260510_030023\frame_009\คันนายาว.png,9,คันนายาว,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260514_040003\frame_007\ตลิ่งชัน.png,7,ตลิ่งชัน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_220022\frame_010\ทวีวัฒนา.png,10,ทวีวัฒนา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_190023\frame_007\วัฒนา.png,7,วัฒนา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260517_200025\frame_010\ปทุมวัน.png,10,ปทุมวัน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260525_050001\frame_000\วัฒนา.png,0,วัฒนา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260314_000000\frame_007\บางแค.png,7,บางแค,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_230022\frame_002\ธนบุรี.png,2,ธนบุรี,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260226_230000\frame_002\ธนบุรี.png,2,ธนบุรี,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260317_140002\frame_004\บางกอกน้อย.png,4,บางกอกน้อย,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260504_170022\frame_011\พญาไท.png,11,พญาไท,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260524_070000\frame_001\บึงกุ่ม.png,1,บึงกุ่ม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260514_030000\frame_011\วัฒนา.png,11,วัฒนา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260520_230003\frame_000\บางซื่อ.png,0,บางซื่อ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260510_010023\frame_008\คลองเตย.png,8,คลองเตย,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260505_020000\frame_003\ห้วยขวาง.png,3,ห้วยขวาง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260527_030000\frame_000\ธนบุรี.png,0,ธนบุรี,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260526_190003\frame_001\จอมทอง.png,1,จอมทอง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260226_180022\frame_003\บางนา.png,3,บางนา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260520_090001\frame_004\มีนบุรี.png,4,มีนบุรี,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260312_060023\frame_010\ราษฎร์บูรณะ.png,10,ราษฎร์บูรณะ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260312_120023\frame_001\วังทองหลาง.png,1,วังทองหลาง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260426_160026\frame_009\ภาษีเจริญ.png,9,ภาษีเจริญ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260526_190003\frame_005\สาทร.png,5,สาทร,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260508_170022\frame_000\ทวีวัฒนา.png,0,ทวีวัฒนา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260226_230000\frame_009\หนองแขม.png,9,หนองแขม,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260508_180027\frame_000\ราชเทวี.png,0,ราชเทวี,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260526_190003\frame_004\ป้อมปราบศัตรูพ่าย.png,4,ป้อมปราบศัตรูพ่าย,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260505_050024\frame_003\ดุสิต.png,3,ดุสิต,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260523_030002\frame_004\วังทองหลาง.png,4,วังทองหลาง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260505_030024\frame_007\คลองสามวา.png,7,คลองสามวา,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260226_210001\frame_010\ดุสิต.png,10,ดุสิต,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260509_010028\frame_002\พระโขนง.png,2,พระโขนง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260314_000000\frame_006\ประเวศ.png,6,ประเวศ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260520_200023\frame_003\ลาดพร้าว.png,3,ลาดพร้าว,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260522_120000\frame_007\บางรัก.png,7,บางรัก,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260226_210001\frame_011\ลาดกระบัง.png,11,ลาดกระบัง,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260520_180026\frame_000\บางรัก.png,0,บางรัก,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260505_020023\frame_004\ลาดพร้าว.png,4,ลาดพร้าว,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260510_010023\frame_001\บางกะปิ.png,1,บางกะปิ,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260514_020029\frame_011\บางพลัด.png,11,บางพลัด,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260505_030024\frame_005\บางแค.png,5,บางแค,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/central/20260226_210001\frame_004\บางขุนเทียน.png,4,บางขุนเทียน,0.0,0.0,0,ไม่มีฝน,0
cropped_districts_by_frame/north/20260505_020023\frame_003\บางรัก.png,3,บางรัก,0.0,0.0,0,ไม่มีฝน,0
